gene,counts,phase,time,fraction
yfdL,6,shift,120.0,3.246435805762932e-07
yfdM,4,shift,120.0,2.164290537175288e-07
yfdN,0,shift,120.0,0.0
yfdO,3,shift,120.0,1.623217902881466e-07
yfdP,27,shift,120.0,1.4608961125933194e-06
yfdQ,117,shift,120.0,6.330549821237718e-06
yfdR,4,shift,120.0,2.164290537175288e-07
yfdS,6,shift,120.0,3.246435805762932e-07
yfdT,6,shift,120.0,3.246435805762932e-07
yfdV,44,shift,120.0,2.380719590892817e-06
yfdX,22,shift,120.0,1.1903597954464084e-06
yfdY,246,shift,120.0,1.3310386803628022e-05
yfeC,1325,shift,120.0,7.169212404393142e-05
yfeD,1074,shift,120.0,5.811120092315648e-05
yfeH,8737,shift,120.0,0.0004727351605825123
yfeK,488,shift,120.0,2.6404344553538516e-05
yfeN,190,shift,120.0,1.0280380051582619e-05
yfeO,407,shift,120.0,2.2021656215758556e-05
yfeR,248,shift,120.0,1.3418601330486786e-05
yfeS,584,shift,120.0,3.15986418427592e-05
yfeW,204,shift,120.0,1.103788173959397e-05
yfeX,1847,shift,120.0,9.993611555406893e-05
yfeY,2610,shift,120.0,0.00014121995755068755
yfeZ,178,shift,120.0,9.631092890430031e-06
yffB,943,shift,120.0,5.102314941390742e-05
yffL,424,shift,120.0,2.2941479694058055e-05
yffM,8,shift,120.0,4.328581074350576e-07
yffN,16,shift,120.0,8.657162148701152e-07
yffO,52,shift,120.0,2.8135776983278744e-06
yffP,105,shift,120.0,5.681262660085132e-06
yffQ,22,shift,120.0,1.1903597954464084e-06
yffR,658,shift,120.0,3.560257933653349e-05
yffS,773,shift,120.0,4.182491463091244e-05
yfgD,4415,shift,120.0,0.00023888356804072243
yfgG,3748,shift,120.0,0.00020279402333332449
yfgH,39,shift,120.0,2.110183273745906e-06
yfgI,80,shift,120.0,4.328581074350576e-06
yfgJ,495,shift,120.0,2.678309539754419e-05
yfgM,2766,shift,120.0,0.00014966069064567116
yfgO,737,shift,120.0,3.987705314745468e-05
yfhG,668,shift,120.0,3.614365197082731e-05
yfhH,667,shift,120.0,3.608954470739793e-05
yfhL,292,shift,120.0,1.57993209213796e-05
yfhM,5000,shift,120.0,0.000270536317146911
yfhR,48,shift,120.0,2.5971486446103456e-06
yfiB,736,shift,120.0,3.98229458840253e-05
yfiC,600,shift,120.0,3.246435805762932e-05
yfiE,329,shift,120.0,1.7801289668266744e-05
yfiF,1587,shift,120.0,8.586822706242955e-05
yfiH,915,shift,120.0,4.9508146037884714e-05
yfiL,567,shift,120.0,3.067881836445971e-05
yfiM,202,shift,120.0,1.0929667212735206e-05
yfiP,500,shift,120.0,2.7053631714691103e-05
yfiR,571,shift,120.0,3.0895247418177236e-05
yfjD,1888,shift,120.0,0.0001021545133546736
yfjH,503,shift,120.0,2.7215953504979247e-05
yfjI,75,shift,120.0,4.058044757203665e-06
yfjJ,91,shift,120.0,4.9237609720737805e-06
yfjM,25,shift,120.0,1.352681585734555e-06
yfjP,98,shift,120.0,5.302511816079456e-06
yfjQ,19,shift,120.0,1.0280380051582618e-06
yfjR,7,shift,120.0,3.787508440056754e-07
yfjS,24,shift,120.0,1.2985743223051728e-06
yfjT,62,shift,120.0,3.3546503326216964e-06
yfjU,80,shift,120.0,4.328581074350576e-06
yfjW,1405,shift,120.0,7.6020705118282e-05
yfjX,0,shift,120.0,0.0
yfjY,2,shift,120.0,1.082145268587644e-07
yfjZ,5,shift,120.0,2.70536317146911e-07
ygaC,238,shift,120.0,1.2877528696192964e-05
ygaH,696,shift,120.0,3.765865534685001e-05
ygaM,4102,shift,120.0,0.0002219479945873258
ygaP,470,shift,120.0,2.5430413811809636e-05
ygaQ,47,shift,120.0,2.5430413811809636e-06
ygaU,6438,shift,120.0,0.0003483425619583626
ygaV,132,shift,120.0,7.1421587726784505e-06
ygaX,79,shift,120.0,4.274473810921194e-06
ygaY,59,shift,120.0,3.19232854233355e-06
ygaZ,1905,shift,120.0,0.00010307433683297309
ygbA,61,shift,120.0,3.3005430691923144e-06
ygbE,1189,shift,120.0,6.433353621753544e-05
ygbI,729,shift,120.0,3.944419504001963e-05
ygbJ,55,shift,120.0,2.9758994886160212e-06
ygbK,142,shift,120.0,7.683231406972273e-06
ygbL,102,shift,120.0,5.518940869796985e-06
ygbM,186,shift,120.0,1.006395099786509e-05
ygbN,159,shift,120.0,8.60305488527177e-06
ygcE,266,shift,120.0,1.4392532072215667e-05
ygcG,43,shift,120.0,2.326612327463435e-06
ygcN,358,shift,120.0,1.937040030771883e-05
ygcO,34,shift,120.0,1.8396469565989948e-06
ygcP,204,shift,120.0,1.103788173959397e-05
ygcQ,43,shift,120.0,2.326612327463435e-06
ygcR,19,shift,120.0,1.0280380051582618e-06
ygcS,41,shift,120.0,2.2183978006046704e-06
ygcU,153,shift,120.0,8.278411304695476e-06
ygcW,35,shift,120.0,1.893754220028377e-06
ygdB,74,shift,120.0,4.003937493774283e-06
ygdD,177,shift,120.0,9.57698562700065e-06
ygdG,448,shift,120.0,2.4240054016363226e-05
ygdH,8357,shift,120.0,0.00045217440047934707
ygdI,1917,shift,120.0,0.00010372362399412568
ygdQ,926,shift,120.0,5.010332593560792e-05
ygdR,2856,shift,120.0,0.00015453034435431557
ygdT,14,shift,120.0,7.575016880113508e-07
ygeA,434,shift,120.0,2.3482552328351875e-05
ygeF,2,shift,120.0,1.082145268587644e-07
ygeG,9,shift,120.0,4.869653708644398e-07
ygeH,27,shift,120.0,1.4608961125933194e-06
ygeI,20,shift,120.0,1.082145268587644e-06
ygeK,17,shift,120.0,9.198234782994974e-07
ygeL,1,shift,120.0,5.41072634293822e-08
ygeM,16,shift,120.0,8.657162148701152e-07
ygeN,20,shift,120.0,1.082145268587644e-06
ygeO,43,shift,120.0,2.326612327463435e-06
ygeP,100,shift,120.0,5.41072634293822e-06
ygeQ,121,shift,120.0,6.546978874955247e-06
ygeR,1319,shift,120.0,7.136748046335512e-05
ygeV,4952,shift,120.0,0.0002679391685023007
ygeW,89,shift,120.0,4.815546445215016e-06
ygeX,62,shift,120.0,3.3546503326216964e-06
ygeY,118,shift,120.0,6.3846570846671e-06
ygfB,2941,shift,120.0,0.00015912946174581307
ygfF,95,shift,120.0,5.140190025791309e-06
ygfI,114,shift,120.0,6.168228030949571e-06
ygfK,210,shift,120.0,1.1362525320170263e-05
ygfM,51,shift,120.0,2.7594704348984924e-06
ygfS,42,shift,120.0,2.2725050640340524e-06
ygfT,155,shift,120.0,8.386625831554242e-06
ygfZ,3322,shift,120.0,0.00017974432911240767
yggC,597,shift,120.0,3.230203626734118e-05
yggD,738,shift,120.0,3.993116041088407e-05
yggE,2424,shift,120.0,0.00013115600655282247
yggF,34,shift,120.0,1.8396469565989948e-06
yggI,168,shift,120.0,9.09002025613621e-06
yggL,3421,shift,120.0,0.0001851009481919165
yggM,63,shift,120.0,3.408757596051079e-06
yggN,756,shift,120.0,4.0905091152612946e-05
yggP,66,shift,120.0,3.5710793863392252e-06
yggR,30,shift,120.0,1.623217902881466e-06
yggS,978,shift,120.0,5.291690363393579e-05
yggT,1822,shift,120.0,9.858343396833437e-05
yggU,393,shift,120.0,2.1264154527747205e-05
yggW,1562,shift,120.0,8.4515545476695e-05
yggX,1577,shift,120.0,8.532715442813573e-05
yghA,545,shift,120.0,2.94884585690133e-05
yghB,1634,shift,120.0,8.841126844361053e-05
yghD,84,shift,120.0,4.545010128068105e-06
yghE,18,shift,120.0,9.739307417288796e-07
yghF,25,shift,120.0,1.352681585734555e-06
yghG,50,shift,120.0,2.70536317146911e-06
yghJ,990,shift,120.0,5.356619079508838e-05
yghO,52,shift,120.0,2.8135776983278744e-06
yghQ,32,shift,120.0,1.7314324297402304e-06
yghR,20,shift,120.0,1.082145268587644e-06
yghS,37,shift,120.0,2.0019687468871416e-06
yghT,23,shift,120.0,1.2444670588757906e-06
yghU,2522,shift,120.0,0.00013645851836890192
yghW,64,shift,120.0,3.462864859480461e-06
yghX_1,771,shift,120.0,4.171670010405368e-05
yghX_2,1176,shift,120.0,6.363014179295348e-05
yghZ,9219,shift,120.0,0.0004988148615554745
ygiA,615,shift,120.0,3.327596700907006e-05
ygiB,5330,shift,120.0,0.00028839171407860716
ygiC,9876,shift,120.0,0.0005343633336285786
ygiD,234,shift,120.0,1.2661099642475436e-05
ygiF,609,shift,120.0,3.295132342849376e-05
ygiH,1317,shift,120.0,7.125926593649637e-05
ygiL,56,shift,120.0,3.0300067520454032e-06
ygiM,5945,shift,120.0,0.0003216676810876772
ygiN,3939,shift,120.0,0.0002131285106483365
ygiQ,2511,shift,120.0,0.00013586333847117872
ygiS,1445,shift,120.0,7.818499565545729e-05
ygiV,258,shift,120.0,1.3959673964780609e-05
ygiW,1459,shift,120.0,7.894249734346863e-05
ygiZ,8,shift,120.0,4.328581074350576e-07
ygjH,45,shift,120.0,2.4348268543221992e-06
ygjI,69,shift,120.0,3.733401176627372e-06
ygjJ,16,shift,120.0,8.657162148701152e-07
ygjK,76,shift,120.0,4.112152020633047e-06
ygjP,374,shift,120.0,2.0236116522588945e-05
ygjQ,39,shift,120.0,2.110183273745906e-06
ygjR,2857,shift,120.0,0.00015458445161774495
ygjV,120,shift,120.0,6.492871611525864e-06
yhaB,9,shift,120.0,4.869653708644398e-07
yhaC,15,shift,120.0,8.11608951440733e-07
yhaH,776,shift,120.0,4.198723642120059e-05
yhaI,51,shift,120.0,2.7594704348984924e-06
yhaJ,522,shift,120.0,2.824399151013751e-05
yhaK,141,shift,120.0,7.629124143542891e-06
yhaL,1059,shift,120.0,5.7299591971715755e-05
yhaM,97,shift,120.0,5.248404552650074e-06
yhaO,74,shift,120.0,4.003937493774283e-06
yhaV,1343,shift,120.0,7.26660547856603e-05
yhbE,1073,shift,120.0,5.8057093659727106e-05
yhbO,215,shift,120.0,1.1633061637317173e-05
yhbP,331,shift,120.0,1.7909504195125508e-05
yhbQ,181,shift,120.0,9.793414680718179e-06
yhbS,1138,shift,120.0,6.157406578263695e-05
yhbT,2804,shift,120.0,0.0001517167666559877
yhbU,112,shift,120.0,6.0600135040908064e-06
yhbV,68,shift,120.0,3.6792939131979896e-06
yhbW,458,shift,120.0,2.478112665065705e-05
yhbX,137,shift,120.0,7.412695089825362e-06
yhbY,5388,shift,120.0,0.0002915299353575113
yhcA,9,shift,120.0,4.869653708644398e-07
yhcB,8402,shift,120.0,0.0004546092273336693
yhcC,76,shift,120.0,4.112152020633047e-06
yhcD,386,shift,120.0,2.088540368374153e-05
yhcF,451,shift,120.0,2.4402375806651373e-05
yhcG,344,shift,120.0,1.861289861970748e-05
yhcH,529,shift,120.0,2.8622742354143186e-05
yhcN,64,shift,120.0,3.462864859480461e-06
yhcO,347,shift,120.0,1.8775220409995623e-05
yhdE,955,shift,120.0,5.167243657506e-05
yhdH,744,shift,120.0,4.025580399146036e-05
yhdJ,235,shift,120.0,1.2715206905904818e-05
yhdN,600,shift,120.0,3.246435805762932e-05
yhdP,3332,shift,120.0,0.0001802854017467015
yhdT,86,shift,120.0,4.65322465492687e-06
yhdU,406,shift,120.0,2.1967548952329175e-05
yhdV,188,shift,120.0,1.0172165524723855e-05
yhdW,2343,shift,120.0,0.0001267733182150425
yhdX,217,shift,120.0,1.1741276164175937e-05
yhdY,85,shift,120.0,4.599117391497487e-06
yhdZ,172,shift,120.0,9.30644930985374e-06
yheO,2698,shift,120.0,0.00014598139673247318
yheS,1580,shift,120.0,8.548947621842387e-05
yheT,539,shift,120.0,2.916381498843701e-05
yheU,298,shift,120.0,1.6123964501955897e-05
yheV,373,shift,120.0,2.018200925915956e-05
yhfA,3620,shift,120.0,0.00019586829361436356
yhfG,130,shift,120.0,7.0339442458196865e-06
yhfK,4703,shift,120.0,0.0002544664599083845
yhfL,30,shift,120.0,1.623217902881466e-06
yhfS,54,shift,120.0,2.921792225186639e-06
yhfT,63,shift,120.0,3.408757596051079e-06
yhfU,20,shift,120.0,1.082145268587644e-06
yhfW,18,shift,120.0,9.739307417288796e-07
yhfX,23,shift,120.0,1.2444670588757906e-06
yhfY,197,shift,120.0,1.0659130895588294e-05
yhfZ,465,shift,120.0,2.5159877494662725e-05
yhgA,126,shift,120.0,6.817515192102158e-06
yhgE,735,shift,120.0,3.9768838620595916e-05
yhgF,1983,shift,120.0,0.00010729470338046491
yhgN,334,shift,120.0,1.8071825985413655e-05
yhhA,807,shift,120.0,4.366456158751144e-05
yhhH,19,shift,120.0,1.0280380051582618e-06
yhhI,20,shift,120.0,1.082145268587644e-06
yhhJ,218,shift,120.0,1.1795383427605321e-05
yhhL,239,shift,120.0,1.2931635959622346e-05
yhhM,678,shift,120.0,3.6684724605121134e-05
yhhN,1692,shift,120.0,9.154948972251468e-05
yhhQ,548,shift,120.0,2.965078035930145e-05
yhhS,687,shift,120.0,3.7171689975985574e-05
yhhT,206,shift,120.0,1.1146096266452734e-05
yhhW,468,shift,120.0,2.5322199284950872e-05
yhhX,2183,shift,120.0,0.00011811615606634135
yhhY,262,shift,120.0,1.4176103018498137e-05
yhhZ,21,shift,120.0,1.1362525320170262e-06
yhiD,151,shift,120.0,8.170196777836712e-06
yhiI,453,shift,120.0,2.4510590333510137e-05
yhiJ,179,shift,120.0,9.685200153859415e-06
yhiK,1,shift,120.0,5.41072634293822e-08
yhiL,23,shift,120.0,1.2444670588757906e-06
yhiM,87,shift,120.0,4.707331918356252e-06
yhiN,402,shift,120.0,2.1751119898611644e-05
yhiS_1,12,shift,120.0,6.492871611525864e-07
yhjA,181,shift,120.0,9.793414680718179e-06
yhjB,191,shift,120.0,1.0334487315012e-05
yhjC,291,shift,120.0,1.574521365795022e-05
yhjD,891,shift,120.0,4.820957171557954e-05
yhjE,6551,shift,120.0,0.00035445668272588284
yhjG,2209,shift,120.0,0.00011952294491550528
yhjJ,2420,shift,120.0,0.00013093957749910493
yhjR,354,shift,120.0,1.91539712540013e-05
yhjV,817,shift,120.0,4.420563422180526e-05
yhjX,136,shift,120.0,7.358587826395979e-06
yhjY,1174,shift,120.0,6.352192726609471e-05
yiaA,47,shift,120.0,2.5430413811809636e-06
yiaB,15,shift,120.0,8.11608951440733e-07
yiaC,225,shift,120.0,1.2174134271610995e-05
yiaD,124,shift,120.0,6.709300665243393e-06
yiaF,4333,shift,120.0,0.0002344467724395131
yiaG,1907,shift,120.0,0.00010318255135983186
yiaJ,645,shift,120.0,3.489918491195152e-05
yiaK,124,shift,120.0,6.709300665243393e-06
yiaL,23,shift,120.0,1.2444670588757906e-06
yiaM,10,shift,120.0,5.41072634293822e-07
yiaN,16,shift,120.0,8.657162148701152e-07
yiaO,46,shift,120.0,2.4889341177515812e-06
yiaT,43,shift,120.0,2.326612327463435e-06
yiaU,397,shift,120.0,2.1480583581464736e-05
yiaV,82,shift,120.0,4.436795601209341e-06
yiaW,31,shift,120.0,1.6773251663108482e-06
yiaY,22,shift,120.0,1.1903597954464084e-06
yibA,292,shift,120.0,1.57993209213796e-05
yibF,1722,shift,120.0,9.317270762539615e-05
yibG,24,shift,120.0,1.2985743223051728e-06
yibH,151,shift,120.0,8.170196777836712e-06
yibI,106,shift,120.0,5.735369923514514e-06
yibJ,136,shift,120.0,7.358587826395979e-06
yibL,1375,shift,120.0,7.439748721540052e-05
yibN,4204,shift,120.0,0.00022746693545712277
yibQ,668,shift,120.0,3.614365197082731e-05
yibT,640,shift,120.0,3.462864859480461e-05
yibV,6,shift,120.0,3.246435805762932e-07
yicC,2769,shift,120.0,0.00014982301243595932
yicG,20,shift,120.0,1.082145268587644e-06
yicH,1640,shift,120.0,8.873591202418681e-05
yicI,245,shift,120.0,1.325627954019864e-05
yicJ,45,shift,120.0,2.4348268543221992e-06
yicL,767,shift,120.0,4.1500271050336146e-05
yicN,301,shift,120.0,1.6286286292244045e-05
yicR,915,shift,120.0,4.9508146037884714e-05
yicS,183,shift,120.0,9.901629207576943e-06
yidA,1654,shift,120.0,8.949341371219816e-05
yidB,319,shift,120.0,1.7260217033972924e-05
yidC,17174,shift,120.0,0.0009292381421362099
yidD,1304,shift,120.0,7.05558715119144e-05
yidE,704,shift,120.0,3.809151345428507e-05
yidF,589,shift,120.0,3.1869178159906115e-05
yidG,123,shift,120.0,6.655193401814011e-06
yidH,238,shift,120.0,1.2877528696192964e-05
yidI,149,shift,120.0,8.061982250977949e-06
yidJ,132,shift,120.0,7.1421587726784505e-06
yidK,54,shift,120.0,2.921792225186639e-06
yidL,230,shift,120.0,1.2444670588757907e-05
yidP,42,shift,120.0,2.2725050640340524e-06
yidQ,3552,shift,120.0,0.00019218899970116558
yidR,455,shift,120.0,2.46188048603689e-05
yidX,276,shift,120.0,1.4933604706509488e-05
yidZ,307,shift,120.0,1.6610929872820337e-05
yieE,772,shift,120.0,4.177080736748306e-05
yieF,1660,shift,120.0,8.981805729277446e-05
yieH,515,shift,120.0,2.7865240666131834e-05
yieK,64,shift,120.0,3.462864859480461e-06
yieL,72,shift,120.0,3.8957229669155184e-06
yieP,813,shift,120.0,4.398920516808773e-05
yifB,131,shift,120.0,7.0880515092490685e-06
yifE,4258,shift,120.0,0.00023038872768230942
yifK,1623,shift,120.0,8.781608854588731e-05
yifL,1068,shift,120.0,5.7786557342580194e-05
yifN,33,shift,120.0,1.7855396931696126e-06
yifO,219,shift,120.0,1.1849490691034703e-05
yigA,542,shift,120.0,2.9326136778725153e-05
yigB,838,shift,120.0,4.5341886753822286e-05
yigE,45,shift,120.0,2.4348268543221992e-06
yigF,58,shift,120.0,3.1382212789041676e-06
yigG,6,shift,120.0,3.246435805762932e-07
yigI,1225,shift,120.0,6.62813977009932e-05
yigL,1053,shift,120.0,5.697494839113946e-05
yigM,534,shift,120.0,2.8893278671290097e-05
yigZ,646,shift,120.0,3.4953292175380904e-05
yihA,2051,shift,120.0,0.0001109739972936629
yihD,1112,shift,120.0,6.016727693347301e-05
yihF,142,shift,120.0,7.683231406972273e-06
yihG,445,shift,120.0,2.407773222607508e-05
yihI,1920,shift,120.0,0.00010388594578441382
yihL,221,shift,120.0,1.1957705217893467e-05
yihM,736,shift,120.0,3.98229458840253e-05
yihN,331,shift,120.0,1.7909504195125508e-05
yihO,123,shift,120.0,6.655193401814011e-06
yihP,60,shift,120.0,3.246435805762932e-06
yihQ,141,shift,120.0,7.629124143542891e-06
yihR,28,shift,120.0,1.5150033760227016e-06
yihS,84,shift,120.0,4.545010128068105e-06
yihT,40,shift,120.0,2.164290537175288e-06
yihU,32,shift,120.0,1.7314324297402304e-06
yihV,117,shift,120.0,6.330549821237718e-06
yihW,1190,shift,120.0,6.438764348096482e-05
yihX,994,shift,120.0,5.378261984880591e-05
yihY,1596,shift,120.0,8.6355192433294e-05
yiiD,1688,shift,120.0,9.133306066879716e-05
yiiE,9,shift,120.0,4.869653708644398e-07
yiiF,186,shift,120.0,1.006395099786509e-05
yiiG,69,shift,120.0,3.733401176627372e-06
yiiM,127,shift,120.0,6.87162245553154e-06
yiiQ,1185,shift,120.0,6.411710716381791e-05
yiiR,423,shift,120.0,2.288737243062867e-05
yiiS,762,shift,120.0,4.122973473318924e-05
yiiX,338,shift,120.0,1.8288255039131183e-05
yijD,3328,shift,120.0,0.00018006897269298396
yijE,257,shift,120.0,1.3905566701351225e-05
yijF,17,shift,120.0,9.198234782994974e-07
yijO,237,shift,120.0,1.2823421432763582e-05
yjaA,10,shift,120.0,5.41072634293822e-07
yjaB,137,shift,120.0,7.412695089825362e-06
yjaG,2240,shift,120.0,0.00012120027008181613
yjaH,2273,shift,120.0,0.00012298580977498574
yjaZ,123,shift,120.0,6.655193401814011e-06
yjbB,531,shift,120.0,2.873095688100195e-05
yjbD,816,shift,120.0,4.415152695837588e-05
yjbE,257,shift,120.0,1.3905566701351225e-05
yjbF,5,shift,120.0,2.70536317146911e-07
yjbG,5,shift,120.0,2.70536317146911e-07
yjbH,163,shift,120.0,8.8194839389893e-06
yjbI,90,shift,120.0,4.8696537086443985e-06
yjbJ,1541,shift,120.0,8.337929294467797e-05
yjbL,2,shift,120.0,1.082145268587644e-07
yjbM,25,shift,120.0,1.352681585734555e-06
yjbQ,1633,shift,120.0,8.835716118018113e-05
yjbR,1399,shift,120.0,7.56960615377057e-05
yjbS,8,shift,120.0,4.328581074350576e-07
yjbT,22,shift,120.0,1.1903597954464084e-06
yjcB,82,shift,120.0,4.436795601209341e-06
yjcE,628,shift,120.0,3.3979361433652024e-05
yjcF,156,shift,120.0,8.440733094983624e-06
yjcH,4548,shift,120.0,0.00024607983407683024
yjcO,2357,shift,120.0,0.00012753081990305386
yjcS,35,shift,120.0,1.893754220028377e-06
yjcZ,2513,shift,120.0,0.00013597155299803747
yjdC,2563,shift,120.0,0.0001386769161695066
yjdF,232,shift,120.0,1.255288511561667e-05
yjdI,94,shift,120.0,5.086082762361927e-06
yjdJ,489,shift,120.0,2.6458451816967896e-05
yjdM,659,shift,120.0,3.565668659996287e-05
yjdN,1831,shift,120.0,9.907039933919882e-05
yjdP,189,shift,120.0,1.0226272788153237e-05
yjeF,1020,shift,120.0,5.5189408697969845e-05
yjeH,914,shift,120.0,4.945403877445533e-05
yjeI,4156,shift,120.0,0.00022486978681251243
yjeJ,84,shift,120.0,4.545010128068105e-06
yjeM,178,shift,120.0,9.631092890430031e-06
yjeN,68,shift,120.0,3.6792939131979896e-06
yjeO,52,shift,120.0,2.8135776983278744e-06
yjeT,41,shift,120.0,2.2183978006046704e-06
yjeV,14,shift,120.0,7.575016880113508e-07
yjfC,32,shift,120.0,1.7314324297402304e-06
yjfF,428,shift,120.0,2.3157908747775583e-05
yjfI,20,shift,120.0,1.082145268587644e-06
yjfJ,34,shift,120.0,1.8396469565989948e-06
yjfK,24,shift,120.0,1.2985743223051728e-06
yjfL,16,shift,120.0,8.657162148701152e-07
yjfM,22,shift,120.0,1.1903597954464084e-06
yjfN,1520,shift,120.0,8.224304041266095e-05
yjfP,288,shift,120.0,1.5582891867662074e-05
yjfY,311,shift,120.0,1.6827358926537865e-05
yjfZ,96,shift,120.0,5.194297289220691e-06
yjgA,2067,shift,120.0,0.00011183971350853302
yjgH,290,shift,120.0,1.5691106394520838e-05
yjgL,305,shift,120.0,1.6502715345961573e-05
yjgM,609,shift,120.0,3.295132342849376e-05
yjgN,48,shift,120.0,2.5971486446103456e-06
yjgR,977,shift,120.0,5.2862796370506415e-05
yjgW,24,shift,120.0,1.2985743223051728e-06
yjgX_1,39,shift,120.0,2.110183273745906e-06
yjgX_2,696,shift,120.0,3.765865534685001e-05
yjgZ,3,shift,120.0,1.623217902881466e-07
yjhB,986,shift,120.0,5.3349761741370854e-05
yjhC,2557,shift,120.0,0.0001383522725889303
yjhD,128,shift,120.0,6.925729718960922e-06
yjhE,48,shift,120.0,2.5971486446103456e-06
yjhF,359,shift,120.0,1.942450757114821e-05
yjhG,1687,shift,120.0,9.127895340536777e-05
yjhH,767,shift,120.0,4.1500271050336146e-05
yjhI,391,shift,120.0,2.115594000088844e-05
yjhP,200,shift,120.0,1.082145268587644e-05
yjhQ,128,shift,120.0,6.925729718960922e-06
yjhR,182,shift,120.0,9.847521944147561e-06
yjhU,2200,shift,120.0,0.00011903597954464085
yjhV,52,shift,120.0,2.8135776983278744e-06
yjiA,1202,shift,120.0,6.503693064211741e-05
yjiC,23,shift,120.0,1.2444670588757906e-06
yjiG,44,shift,120.0,2.380719590892817e-06
yjiH,27,shift,120.0,1.4608961125933194e-06
yjiJ,359,shift,120.0,1.942450757114821e-05
yjiK,178,shift,120.0,9.631092890430031e-06
yjiL,122,shift,120.0,6.601086138384629e-06
yjiM,424,shift,120.0,2.2941479694058055e-05
yjiN,783,shift,120.0,4.2365987265206265e-05
yjiP,40,shift,120.0,2.164290537175288e-06
yjiQ,282,shift,120.0,1.5258248287085782e-05
yjiR,327,shift,120.0,1.769307514140798e-05
yjiS,2,shift,120.0,1.082145268587644e-07
yjiT,2258,shift,120.0,0.000122174200823545
yjiV,1028,shift,120.0,5.56222668054049e-05
yjiX,106,shift,120.0,5.735369923514514e-06
yjiY,349,shift,120.0,1.888343493685439e-05
yjjA,1100,shift,120.0,5.9517989772320425e-05
yjjB,103,shift,120.0,5.573048133226367e-06
yjjG,1446,shift,120.0,7.823910291888666e-05
yjjI,114,shift,120.0,6.168228030949571e-06
yjjJ,192,shift,120.0,1.0388594578441382e-05
yjjP,285,shift,120.0,1.542057007737393e-05
yjjQ,17,shift,120.0,9.198234782994974e-07
yjjU,326,shift,120.0,1.76389678779786e-05
yjjV,231,shift,120.0,1.2498777852187289e-05
yjjW,10,shift,120.0,5.41072634293822e-07
